/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_11_818.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_11_818.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_11_818.jpg,0,1,0,26.85709
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_11_889.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_11_889.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_11_889.jpg,0,1,0,27.6103
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_11_957.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_11_957.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_11_957.jpg,0,1,0,28.17137
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_030.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_030.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_030.jpg,0,1,0,28.9119
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_109.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_109.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_109.jpg,0,1,0,29.64764
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_177.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_177.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_177.jpg,0.1,1,0,30.17952
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_251.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_251.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_251.jpg,0.3,1,0,30.1692
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_324.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_324.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_324.jpg,0.45,1,0,30.15171
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_394.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_394.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_394.jpg,0.6500001,1,0,30.12711
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_461.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_461.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_461.jpg,0.8000001,1,0,30.1101
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_528.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_528.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_528.jpg,0,1,0,30.16257
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_603.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_603.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_603.jpg,0,1,0,30.1752
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_670.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_670.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_670.jpg,0,1,0,30.18642
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_743.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_743.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_743.jpg,0,1,0,30.1894
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_843.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_843.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_843.jpg,0,1,0,30.19021
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_912.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_912.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_912.jpg,0,1,0,30.19036
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_12_984.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_12_984.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_12_984.jpg,0,1,0,30.19031
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_13_059.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_13_059.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_13_059.jpg,0,1,0,30.19029
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_13_130.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_13_130.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_13_130.jpg,0,1,0,30.1903
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_13_202.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_13_202.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_13_202.jpg,0,1,0,30.19029
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_13_271.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_13_271.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_13_271.jpg,0,1,0,30.19024
/Users/yanlu/Desktop/untitled folder/IMG/center_2021_01_30_20_47_13_342.jpg,/Users/yanlu/Desktop/untitled folder/IMG/left_2021_01_30_20_47_13_342.jpg,/Users/yanlu/Desktop/untitled folder/IMG/right_2021_01_30_20_47_13_342.jpg,0,1,0,30.19027
